ts_code,inputs,pr_value,strategy,error
301165.SZ,"{'pb': 11.1182, 'roe': 13.04}",6.538517633332079,pb_roe_squared,
301236.SZ,"{'pb': 5.2589, 'roe': 1.71}",179.84679046544238,pb_roe_squared,
301269.SZ,"{'pb': 12.0396, 'roe': 2.24}",239.9473852040816,pb_roe_squared,
301297.SZ,"{'pb': 3.9059, 'roe': 7.34}",7.249849653646549,pb_roe_squared,
301308.SZ,"{'pb': 5.5752, 'roe': 7.92}",8.888123660850933,pb_roe_squared,
301498.SZ,"{'pb': 8.7967, 'roe': 15.85}",3.501557384390331,pb_roe_squared,
302132.SZ,"{'pb': 12.7541, 'roe': 4.6}",60.274574669187146,pb_roe_squared,
600000.SH,"{'pb': 0.5959, 'roe': 6.28}",1.5109639336281389,pb_roe_squared,
600009.SH,"{'pe': 42.1535, 'roe': 4.69, 'dividend_payout_ratio': 0.10526315789473684}",17.97590618336887,dividend_correction,
600010.SH,"{'pb': 2.1566, 'roe': 0.51}",829.1426374471357,pb_roe_squared,
600011.SH,"{'pe': 10.8882, 'roe': 13.14, 'dividend_payout_ratio': 0.1904761904761905}",1.6572602739726026,dividend_correction,
600015.SH,"{'pe': 4.6521, 'roe': 8.84, 'dividend_payout_ratio': 0.25922066588733256}",1.0150727263723036,dividend_correction,
600016.SH,"{'pe': 6.8461, 'roe': 5.18, 'dividend_payout_ratio': 0.30046948356807507}",2.199293104488417,dividend_correction,
600018.SH,"{'pb': 0.9928, 'roe': 11.669}",0.7291124075051546,pb_roe_squared,
600019.SH,"{'pb': 0.8085, 'roe': 3.65}",6.068680803152561,pb_roe_squared,
600023.SH,"{'pb': 0.9931, 'roe': 11.06}",0.8118629602137281,pb_roe_squared,
600025.SH,"{'pe': 20.3278, 'roe': 11.85, 'dividend_payout_ratio': 0.49374999999999997}",1.737140415531699,dividend_correction,
600026.SH,"{'pb': 1.3936, 'roe': 11.2548}",1.1001770313681654,pb_roe_squared,
600027.SH,"{'pb': 1.2536, 'roe': 11.66}",0.9220657332246703,pb_roe_squared,
600028.SH,"{'pb': 0.8836, 'roe': 6.19}",2.3060802117125694,pb_roe_squared,
600029.SH,,,,unsupported operand type(s) for /: 'NoneType' and 'float'
600030.SH,"{'pe': 20.2809, 'roe': 8.09, 'dividend_payout_ratio': 0.33851326122751285}",3.702823570414382,dividend_correction,
600031.SH,"{'pb': 2.3511, 'roe': 8.54}",3.223705499399438,pb_roe_squared,
600036.SH,"{'pe': 7.6191, 'roe': 14.49, 'dividend_payout_ratio': 0.33694550820283337}",0.7802712791566473,dividend_correction,
600038.SH,"{'pb': 1.9034, 'roe': 4.14}",11.105276669233822,pb_roe_squared,
600039.SH,"{'pe': 10.3532, 'roe': 15.41, 'dividend_payout_ratio': 0.4671957390880043}",0.7190235186237101,dividend_correction,
600048.SH,"{'pb': 0.5141, 'roe': 2.53}",8.031683044571858,pb_roe_squared,
600050.SH,"{'pe': 18.9389, 'roe': 5.49, 'dividend_payout_ratio': 0.19101691374875174}",6.899417122040073,dividend_correction,
600060.SH,"{'pe': 13.9141, 'roe': 11.91, 'dividend_payout_ratio': 0.36616844871284243}",1.5952635530830863,dividend_correction,
600061.SH,"{'pb': 0.969, 'roe': 5.17}",3.6252894806744758,pb_roe_squared,
600066.SH,"{'pb': 4.7206, 'roe': 30.94}",0.49312450354315057,pb_roe_squared,
600079.SH,"{'pb': 1.9756, 'roe': 7.67}",3.358213395117026,pb_roe_squared,
600085.SH,"{'pe': 32.5913, 'roe': 11.49, 'dividend_payout_ratio': 0.34752033250952197}",4.081045534486989,dividend_correction,
600089.SH,"{'pb': 1.1045, 'roe': 6.4408}",2.6624783987547027,pb_roe_squared,
600095.SH,"{'pb': 2.7186, 'roe': 0.9223}",319.59567631933936,pb_roe_squared,
600096.SH,"{'pb': 2.1576, 'roe': 26.21}",0.31407754786603836,pb_roe_squared,
600104.SH,"{'pb': 0.6925, 'roe': 0.58}",205.8561236623068,pb_roe_squared,
600109.SH,"{'pb': 1.0488, 'roe': 5.04}",4.128873771730914,pb_roe_squared,
600111.SH,"{'pb': 6.0798, 'roe': 4.5683}",29.13265464495887,pb_roe_squared,
600115.SH,,,,unsupported operand type(s) for /: 'NoneType' and 'float'
600118.SH,"{'pb': 5.3335, 'roe': 0.44}",2754.9070247933887,pb_roe_squared,
600126.SH,"{'pb': 1.6178, 'roe': -3.17}",16.099274547462908,pb_roe_squared,
600143.SH,"{'pb': 1.8587, 'roe': 4.83}",7.967370943336377,pb_roe_squared,
600150.SH,"{'pb': 3.0858, 'roe': 7.28}",5.822439922714647,pb_roe_squared,
600153.SH,"{'pb': 0.5596, 'roe': 4.22}",3.14233732395948,pb_roe_squared,
600157.SH,"{'pb': 0.7046, 'roe': 3.3373}",6.326334365488043,pb_roe_squared,
600160.SH,"{'pb': 4.0386, 'roe': 11.59}",3.0065191125311825,pb_roe_squared,
600161.SH,"{'pe': 25.809, 'roe': 14.81, 'dividend_payout_ratio': 0.1645529387158876}",3.485347738014855,dividend_correction,
600176.SH,"{'pb': 1.723, 'roe': 8.37}",2.459429406668009,pb_roe_squared,
600177.SH,"{'pb': 0.8659, 'roe': 6.83}",1.8562066844019904,pb_roe_squared,
600183.SH,"{'pb': 6.5345, 'roe': 12.17}",4.411956337532721,pb_roe_squared,
600188.SH,"{'pb': 2.3477, 'roe': 18.3}",0.7010361611275343,pb_roe_squared,
600196.SH,"{'pb': 1.4862, 'roe': 5.9}",4.269462798046538,pb_roe_squared,
600208.SH,"{'pb': 0.7963, 'roe': 2.39}",13.940582272719313,pb_roe_squared,
600219.SH,"{'pe': 9.9306, 'roe': 9.9, 'dividend_payout_ratio': 0.2517241379310345}",1.9924408468244084,dividend_correction,
600221.SH,,,,roe_history 需要一个包含至少5年ROE历史数据的列表。
600233.SH,"{'pe': 13.0336, 'roe': 13.27, 'dividend_payout_ratio': 0.25608165045949177}",1.9177191704194667,dividend_correction,
600236.SH,"{'pb': 3.2031, 'roe': 13.35}",1.7972478222446662,pb_roe_squared,
600256.SH,"{'pb': 1.5949, 'roe': 10.54}",1.4356621022651581,pb_roe_squared,
600276.SH,"{'pb': 6.4915, 'roe': 14.73}",2.9918482907312387,pb_roe_squared,
600298.SH,"{'pb': 2.8386, 'roe': 12.83}",1.7244511080506584,pb_roe_squared,
600309.SH,"{'pb': 2.0641, 'roe': 14.29}",1.0108024275712386,pb_roe_squared,
600316.SH,"{'pb': 5.8998, 'roe': 0.74}",1077.3922571219869,pb_roe_squared,
600332.SH,"{'pe': 15.4237, 'roe': 7.99, 'dividend_payout_ratio': 0.3001542128546137}",3.215639472419617,dividend_correction,
600346.SH,"{'pb': 1.7763, 'roe': 11.48}",1.347821996139324,pb_roe_squared,
600350.SH,"{'pe': 15.565, 'roe': 8.95}",1.7391061452513967,basic,
600352.SH,"{'pb': 1.0351, 'roe': 6.0}",2.8752777777777774,pb_roe_squared,
600362.SH,"{'pb': 1.0694, 'roe': 9.58}",1.1652233035943882,pb_roe_squared,
600369.SH,"{'pb': 1.2003, 'roe': 2.73}",16.105140280964456,pb_roe_squared,
600372.SH,"{'pb': 1.5988, 'roe': 2.83}",19.962791394573536,pb_roe_squared,
600377.SH,"{'pe': 15.4696, 'roe': 13.63}",1.1349669845928099,basic,
600378.SH,"{'pe': 31.84, 'roe': 8.66, 'dividend_payout_ratio': 0.3803873344972945}",4.832803344721016,dividend_correction,
600392.SH,"{'pb': 4.1268, 'roe': 2.28}",79.38596491228071,pb_roe_squared,
600398.SH,"{'pe': 15.8861, 'roe': 12.47}",1.2739454691259022,basic,
600406.SH,"{'pe': 23.4521, 'roe': 15.87, 'dividend_payout_ratio': 0.46800754666127614}",1.5787812456513537,dividend_correction,
600415.SH,"{'pb': 5.8984, 'roe': 16.1}",2.2755294934609,pb_roe_squared,
600418.SH,,,,unsupported operand type(s) for /: 'NoneType' and 'float'
600426.SH,"{'pb': 1.6419, 'roe': 13.05}",0.9641079843220152,pb_roe_squared,
600436.SH,"{'pe': 41.308, 'roe': 21.36, 'dividend_payout_ratio': 0.3683753959127681}",2.6248972550057226,dividend_correction,
600438.SH,"{'pb': 2.1446, 'roe': -12.77}",1.315117349357251,pb_roe_squared,
600460.SH,"{'pb': 3.5551, 'roe': 1.81}",108.51622355849943,pb_roe_squared,
600482.SH,"{'pb': 1.3284, 'roe': 3.67}",9.862720786404235,pb_roe_squared,
600487.SH,"{'pe': 14.0673, 'roe': 10.28, 'dividend_payout_ratio': 0.13552362551291028}",2.736828793774319,dividend_correction,
600489.SH,"{'pb': 2.7213, 'roe': 12.71}",1.6845554867061068,pb_roe_squared,
600500.SH,,,,无法获取 600500.SH 在 20250725 的基本估值指标。
600515.SH,"{'pe': 106.4033, 'roe': 1.89, 'dividend_payout_ratio': 0.0}",112.59608465608467,dividend_correction,
600517.SH,"{'pe': 19.9786, 'roe': 7.55, 'dividend_payout_ratio': 0.30482642643446434}",4.340457315959404,dividend_correction,
600519.SH,"{'pe': 21.1969, 'roe': 36.02}",0.5884758467518045,basic,
600521.SH,"{'pb': 3.6769, 'roe': 13.24}",2.0975187338560253,pb_roe_squared,
600522.SH,"{'pb': 1.3716, 'roe': 8.36}",1.9625237517456104,pb_roe_squared,
600536.SH,,,,unsupported operand type(s) for /: 'NoneType' and 'float'
600547.SH,"{'pb': 5.5201, 'roe': 10.85}",4.689078128650003,pb_roe_squared,
600549.SH,"{'pe': 22.9694, 'roe': 14.36, 'dividend_payout_ratio': 0.3341215138674894}",2.3936506983003096,dividend_correction,
600562.SH,"{'pe': 59.9471, 'roe': 10.92, 'dividend_payout_ratio': 0.3030393217893218}",9.057671360513538,dividend_correction,
600570.SH,"{'pb': 7.4513, 'roe': 12.48}",4.784128965318868,pb_roe_squared,
600579.SH,,,,无法获取 600579.SH 在 20250725 的基本估值指标。
600580.SH,"{'pb': 3.6429, 'roe': 8.15}",5.484436749595393,pb_roe_squared,
600584.SH,"{'pb': 2.2581, 'roe': 6.0}",6.272500000000001,pb_roe_squared,
600585.SH,"{'pb': 0.6932, 'roe': 4.14}",4.044435109337441,pb_roe_squared,
600588.SH,,,,unsupported operand type(s) for /: 'NoneType' and 'float'
600593.SH,,,,无法获取 600593.SH 在 20250725 的基本估值指标。
600600.SH,"{'pe': 21.821, 'roe': 15.38, 'dividend_payout_ratio': 0.3698847262773656}",1.9178821621945645,dividend_correction,
600602.SH,"{'pe': 158.5984, 'roe': 4.324, 'dividend_payout_ratio': 0.3037287771330325}",60.38056591728901,dividend_correction,
600642.SH,"{'pb': 1.1791, 'roe': 11.33}",0.9185246582310824,pb_roe_squared,
600660.SH,"{'pb': 4.4868, 'roe': 22.72}",0.8692006794286847,pb_roe_squared,
600663.SH,"{'pb': 1.926, 'roe': 6.36}",4.761480954076183,pb_roe_squared,
600673.SH,"{'pb': 4.5121, 'roe': 3.99}",28.34215865478232,pb_roe_squared,
600674.SH,"{'pe': 17.0968, 'roe': 11.1, 'dividend_payout_ratio': 0.492970616125098}",1.562215071112263,dividend_correction,
600685.SH,"{'pb': 2.2844, 'roe': 2.2}",47.19834710743802,pb_roe_squared,
600688.SH,"{'pe': 98.2645, 'roe': 1.27, 'dividend_payout_ratio': 0.1801801801801802}",154.7472440944882,dividend_correction,
600690.SH,"{'pe': 12.932, 'roe': 17.7, 'dividend_payout_ratio': 0.3778769980087411}",0.9667450953307999,dividend_correction,
600703.SH,"{'pb': 1.7307, 'roe': 0.68}",374.2863321799307,pb_roe_squared,
600733.SH,,,,unsupported operand type(s) for /: 'NoneType' and 'float'
600741.SH,"{'pe': 8.5006, 'roe': 11.17, 'dividend_payout_ratio': 0.3757158574665964}",1.0127608081275319,dividend_correction,
600745.SH,"{'pb': 1.3988, 'roe': -7.92}",2.230002040608101,pb_roe_squared,
600760.SH,"{'pe': 52.8879, 'roe': 20.2, 'dividend_payout_ratio': 0.3694181261621301}",3.543698435276628,dividend_correction,
600777.SH,"{'pb': 1.3689, 'roe': 9.64}",1.4730505673111687,pb_roe_squared,
600795.SH,"{'pb': 1.4825, 'roe': 18.598}",0.4286099169365835,pb_roe_squared,
600801.SH,"{'pb': 1.1582, 'roe': 8.16}",1.7394151287966166,pb_roe_squared,
600803.SH,"{'pb': 2.6624, 'roe': 19.06}",0.7328709581164689,pb_roe_squared,
600809.SH,"{'pe': 18.4925, 'roe': 39.68, 'dividend_payout_ratio': 0.4736997353416385}",0.49191586129638476,dividend_correction,
600839.SH,"{'pb': 3.1501, 'roe': 4.8746}",13.257034069659275,pb_roe_squared,
600845.SH,"{'pe': 32.9689, 'roe': 20.67}",1.5950120948234154,basic,
600862.SH,"{'pe': 33.0653, 'roe': 17.21, 'dividend_payout_ratio': 0.302037752037752}",3.1805364133577454,dividend_correction,
600871.SH,"{'pb': 4.3003, 'roe': 7.58}",7.48445778016026,pb_roe_squared,
600873.SH,"{'pb': 2.26, 'roe': 19.04}",0.6234111291575454,pb_roe_squared,
600875.SH,"{'pe': 24.284, 'roe': 7.71, 'dividend_payout_ratio': 0.3652885315333201}",4.311216304223604,dividend_correction,
600879.SH,"{'pe': 60.0233, 'roe': 2.677, 'dividend_payout_ratio': 0.1940991839296924}",44.84370564064251,dividend_correction,
600885.SH,"{'pe': 21.1218, 'roe': 18.28, 'dividend_payout_ratio': 0.3092039800995025}",1.868442182128013,dividend_correction,
600886.SH,"{'pb': 1.888, 'roe': 11.8}",1.3559322033898302,pb_roe_squared,
600887.SH,"{'pe': 20.8255, 'roe': 15.81}",1.3172359266287161,basic,
600893.SH,"{'pe': 125.8292, 'roe': 2.17, 'dividend_payout_ratio': 0.3013233752620545}",96.21856651709129,dividend_correction,
600895.SH,"{'pb': 3.538, 'roe': 7.64}",6.061374414078561,pb_roe_squared,
600900.SH,"{'pe': 21.6475, 'roe': 15.71}",1.3779439847231063,basic,
600901.SH,"{'pe': 11.7117, 'roe': 14.72, 'dividend_payout_ratio': 0.48001175778953553}",0.8287628173340611,dividend_correction,
600905.SH,"{'pe': 20.4885, 'roe': 7.22, 'dividend_payout_ratio': 0.23595676374618435}",5.675484764542936,dividend_correction,
600918.SH,"{'pb': 1.269, 'roe': 2.14}",27.709843654467637,pb_roe_squared,
600919.SH,"{'pe': 6.5526, 'roe': 13.59, 'dividend_payout_ratio': 0.3103116737574779}",0.7769017349073695,dividend_correction,
600925.SH,"{'pb': 2.3541, 'roe': 8.67}",3.131747305068985,pb_roe_squared,
600926.SH,"{'pe': 6.9875, 'roe': 16.0, 'dividend_payout_ratio': 0.22948090161204915}",0.8734375,dividend_correction,
600930.SH,"{'pe': 31.4073, 'roe': 10.49, 'dividend_payout_ratio': 0.0}",5.988045757864633,dividend_correction,
600938.SH,"{'pb': 1.6404, 'roe': 19.36}",0.4376622156956493,pb_roe_squared,
600941.SH,"{'pe': 17.2239, 'roe': 10.36, 'dividend_payout_ratio': 0.35376840719155206}",2.349755625773571,dividend_correction,
600956.SH,"{'pb': 1.4636, 'roe': 7.82}",2.3933647739091186,pb_roe_squared,
600958.SH,"{'pb': 1.2865, 'roe': 4.14}",7.50600947513361,pb_roe_squared,
600967.SH,"{'pe': 66.8783, 'roe': 4.34, 'dividend_payout_ratio': 0.46729797979797977}",16.48813734487005,dividend_correction,
600968.SH,"{'pb': 1.6171, 'roe': 14.11}",0.8122371505448986,pb_roe_squared,
600985.SH,"{'pb': 0.871, 'roe': 11.95}",0.6099332994870539,pb_roe_squared,
600988.SH,"{'pb': 4.2616, 'roe': 25.13}",0.67481962873836,pb_roe_squared,
600989.SH,"{'pe': 18.6178, 'roe': 15.55, 'dividend_payout_ratio': 0.2664722506774772}",2.2465494448098595,dividend_correction,
600995.SH,"{'pb': 1.5004, 'roe': 5.31}",5.321303300811106,pb_roe_squared,
600999.SH,"{'pe': 15.3652, 'roe': 8.82, 'dividend_payout_ratio': 0.3050671284842487}",2.8552505418334526,dividend_correction,
601006.SH,"{'pe': 15.0, 'roe': 6.1}",2.459016393442623,basic,
601009.SH,"{'pe': 7.1203, 'roe': 12.97, 'dividend_payout_ratio': 0.3105059523809524}",0.8840124682955106,dividend_correction,
601012.SH,"{'pb': 2.1263, 'roe': -13.1}",1.2390303595361576,pb_roe_squared,
601018.SH,"{'pe': 14.8961, 'roe': 6.42, 'dividend_payout_ratio': 0.3535}",3.281845541029403,dividend_correction,
601021.SH,"{'pb': 3.2063, 'roe': 13.72}",1.703318770240291,pb_roe_squared,
601058.SH,"{'pb': 2.2388, 'roe': 22.81}",0.4302934425224407,pb_roe_squared,
601059.SH,"{'pe': 40.5349, 'roe': 7.23, 'dividend_payout_ratio': 0.06825396825396825}",11.212973720608575,dividend_correction,
601061.SH,"{'pb': 1.8837, 'roe': 10.95}",1.571026458997936,pb_roe_squared,
601066.SH,"{'pb': 2.5866, 'roe': 8.22}",3.82812083755128,pb_roe_squared,
601077.SH,"{'pe': 6.7376, 'roe': 9.28, 'dividend_payout_ratio': 0.3041513173123262}",1.193541571962143,dividend_correction,
601088.SH,"{'pe': 13.014, 'roe': 14.04}",0.926923076923077,basic,
601100.SH,"{'pb': 6.5549, 'roe': 16.81}",2.319693703749185,pb_roe_squared,
601108.SH,"{'pb': 1.0778, 'roe': 6.59}",2.4818032564169283,pb_roe_squared,
601111.SH,,,,unsupported operand type(s) for /: 'NoneType' and 'float'
601117.SH,"{'pe': 8.5918, 'roe': 9.5, 'dividend_payout_ratio': 0.19089530943463529}",1.8087999999999997,dividend_correction,
601127.SH,"{'pe': 35.4806, 'roe': 45.43, 'dividend_payout_ratio': 0.0}",1.5619898745322476,dividend_correction,
601136.SH,"{'pb': 4.2014, 'roe': 7.69}",7.104628137465946,pb_roe_squared,
601138.SH,"{'pe': 24.5159, 'roe': 15.85}",1.546744479495268,basic,
601155.SH,"{'pb': 0.566, 'roe': 1.24}",36.81061394380853,pb_roe_squared,
601162.SH,"{'pb': 1.8453, 'roe': -0.13}",10918.934911242603,pb_roe_squared,
601166.SH,"{'pe': 6.3512, 'roe': 9.89, 'dividend_payout_ratio': 0.28456308272400227}",1.1283684765423185,dividend_correction,
601168.SH,"{'pb': 2.68, 'roe': 18.23}",0.8064203092742247,pb_roe_squared,
601169.SH,"{'pe': 5.3694, 'roe': 8.65, 'dividend_payout_ratio': 0.3016093229744728}",1.0290462480922726,dividend_correction,
601179.SH,"{'pb': 1.5603, 'roe': 4.83}",6.688270771446574,pb_roe_squared,
601186.SH,"{'pe': 5.0491, 'roe': 7.69, 'dividend_payout_ratio': 0.17171768260641093}",1.3131599479843954,dividend_correction,
601198.SH,"{'pb': 1.3141, 'roe': 5.57}",4.235630090669107,pb_roe_squared,
601211.SH,"{'pe': 27.7357, 'roe': 8.14, 'dividend_payout_ratio': 0.41590127742201477}",4.096325663453941,dividend_correction,
601216.SH,"{'pb': 1.7522, 'roe': 10.48}",1.595368859623565,pb_roe_squared,
601225.SH,"{'pb': 2.355, 'roe': 21.32}",0.5181034816553968,pb_roe_squared,
601229.SH,"{'pe': 6.2722, 'roe': 10.01, 'dividend_payout_ratio': 0.27919684390272625}",1.1221355475130572,dividend_correction,
601231.SH,"{'pb': 1.9707, 'roe': 9.52}",2.1744359508509286,pb_roe_squared,
601236.SH,"{'pb': 1.7349, 'roe': 3.22}",16.732572045831564,pb_roe_squared,
601238.SH,"{'pb': 0.6991, 'roe': 0.71}",138.68280103154137,pb_roe_squared,
601288.SH,"{'pe': 7.6676, 'roe': 10.46, 'dividend_payout_ratio': 0.3202924253685124}",1.1443295171908483,dividend_correction,
601298.SH,"{'pe': 10.9737, 'roe': 12.65, 'dividend_payout_ratio': 0.3967245778380377}",1.0933103398021073,dividend_correction,
601318.SH,"{'pb': 1.1617, 'roe': 13.8}",0.6100084015963032,pb_roe_squared,
601319.SH,"{'pb': 1.3409, 'roe': 16.7}",0.4807988812793575,pb_roe_squared,
601328.SH,"{'pe': 7.3081, 'roe': 9.08, 'dividend_payout_ratio': 0.3253357372350507}",1.236963444339246,dividend_correction,
601336.SH,"{'pb': 2.4922, 'roe': 25.88}",0.3720954398973745,pb_roe_squared,
601360.SH,"{'pb': 2.6365, 'roe': -3.54}",21.03881387851511,pb_roe_squared,
601377.SH,"{'pb': 1.0703, 'roe': 3.81}",7.3731925241628264,pb_roe_squared,
601390.SH,"{'pe': 5.1724, 'roe': 9.09, 'dividend_payout_ratio': 0.1727463797004808}",1.138041804180418,dividend_correction,
601398.SH,"{'pe': 7.2964, 'roe': 9.88, 'dividend_payout_ratio': 0.31142550042263245}",1.1856800796487188,dividend_correction,
601456.SH,"{'pb': 1.3017, 'roe': 2.19}",27.140801901545007,pb_roe_squared,
601555.SH,"{'pb': 1.2522, 'roe': 5.81}",3.7095517550901915,pb_roe_squared,
601567.SH,"{'pb': 2.7585, 'roe': 19.62}",0.716596994267224,pb_roe_squared,
601577.SH,"{'pe': 5.2, 'roe': 11.81, 'dividend_payout_ratio': 0.21889363400938167}",0.8806096528365792,dividend_correction,
601598.SH,"{'pe': 9.9425, 'roe': 10.05, 'dividend_payout_ratio': 0.2635532604230047}",1.8768568466943385,dividend_correction,
601600.SH,"{'pb': 1.8337, 'roe': 19.26}",0.49432857902302096,pb_roe_squared,
601601.SH,"{'pe': 8.0219, 'roe': 16.6, 'dividend_payout_ratio': 0.37242815577888383}",0.6487788053257689,dividend_correction,
601607.SH,"{'pb': 0.9784, 'roe': 6.5}",2.315739644970414,pb_roe_squared,
601618.SH,"{'pb': 0.6267, 'roe': 4.87}",2.642419540496439,pb_roe_squared,
601628.SH,"{'pb': 2.2567, 'roe': 21.59}",0.4841373004545317,pb_roe_squared,
601633.SH,"{'pb': 2.4784, 'roe': 17.2}",0.8377501352082207,pb_roe_squared,
601658.SH,"{'pe': 7.7768, 'roe': 9.84, 'dividend_payout_ratio': 0.3116830277368903}",1.2678348400786068,dividend_correction,
601665.SH,"{'pe': 6.3053, 'roe': 12.52, 'dividend_payout_ratio': 0.265056027922112}",0.9500221798589136,dividend_correction,
601668.SH,"{'pe': 5.1889, 'roe': 10.37, 'dividend_payout_ratio': 0.20422029830985333}",1.0007521697203472,dividend_correction,
601669.SH,"{'pe': 10.3515, 'roe': 8.14, 'dividend_payout_ratio': 0.19193823569971089}",2.5433660933660933,dividend_correction,
601688.SH,"{'pe': 11.6964, 'roe': 9.24, 'dividend_payout_ratio': 0.3353322999005}",1.8874474010105167,dividend_correction,
601689.SH,"{'pb': 3.7621, 'roe': 16.56}",1.371859611659549,pb_roe_squared,
601696.SH,"{'pe': 46.3704, 'roe': 5.14, 'dividend_payout_ratio': 0.10418513957307061}",18.04295719844358,dividend_correction,
601698.SH,"{'pb': 5.3653, 'roe': 2.9224}",62.82242435764672,pb_roe_squared,
601699.SH,"{'pb': 0.9293, 'roe': 5.2}",3.4367603550295858,pb_roe_squared,
601727.SH,"{'pe': 163.7735, 'roe': 1.42, 'dividend_payout_ratio': 0.0}",230.66690140845074,dividend_correction,
601728.SH,"{'pe': 20.4568, 'roe': 7.34, 'dividend_payout_ratio': 0.3581492342782666}",3.890878027937707,dividend_correction,
601766.SH,"{'pe': 17.561, 'roe': 7.51, 'dividend_payout_ratio': 0.491869918699187}",2.3769992626910676,dividend_correction,
601777.SH,"{'pb': 3.6192, 'roe': 0.38}",2506.371191135734,pb_roe_squared,
601788.SH,"{'pe': 28.4927, 'roe': 4.58, 'dividend_payout_ratio': 0.33153981264637}",9.382151554379872,dividend_correction,
601799.SH,"{'pb': 3.3754, 'roe': 14.72}",1.5577925626181475,pb_roe_squared,
601800.SH,"{'pe': 6.5924, 'roe': 8.03, 'dividend_payout_ratio': 0.20310523755846913}",1.6419427148194272,dividend_correction,
601808.SH,"{'pb': 1.5451, 'roe': 7.36}",2.852337842627599,pb_roe_squared,
601816.SH,"{'pb': 1.3779, 'roe': 6.42}",3.3430867324657174,pb_roe_squared,
601818.SH,"{'pe': 5.7816, 'roe': 7.93, 'dividend_payout_ratio': 0.27296253545685617}",1.3354936125662118,dividend_correction,
601825.SH,"{'pe': 7.362, 'roe': 10.35, 'dividend_payout_ratio': 0.29285714285714287}",1.214422057264051,dividend_correction,
601838.SH,"{'pe': 6.4211, 'roe': 17.81, 'dividend_payout_ratio': 0.29694180672016895}",0.6070775485942269,dividend_correction,
601857.SH,"{'pb': 1.0447, 'roe': 11.1}",0.8479019560100641,pb_roe_squared,
601865.SH,"{'pb': 1.9153, 'roe': 4.55}",9.251539669122089,pb_roe_squared,
601866.SH,"{'pb': 1.1397, 'roe': 5.64}",3.5828806398068513,pb_roe_squared,
601868.SH,,,,roe_history 需要一个包含至少5年ROE历史数据的列表。
601869.SH,"{'pb': 2.5961, 'roe': 5.94}",7.357809293836229,pb_roe_squared,
601872.SH,"{'pe': 9.9125, 'roe': 13.21, 'dividend_payout_ratio': 0.312436247723133}",1.2008505840853254,dividend_correction,
601877.SH,"{'pb': 1.1961, 'roe': 9.53}",1.3169876096801507,pb_roe_squared,
601878.SH,"{'pe': 27.6054, 'roe': 6.76, 'dividend_payout_ratio': 0.2022244691607685}",8.167278106508876,dividend_correction,
601880.SH,"{'pb': 0.9584, 'roe': 2.87}",11.635445373866382,pb_roe_squared,
601881.SH,"{'pe': 19.447, 'roe': 8.3, 'dividend_payout_ratio': 0.3255057554642106}",3.5990332104133644,dividend_correction,
601888.SH,"{'pb': 2.5693, 'roe': 7.88}",4.1377322270607335,pb_roe_squared,
601898.SH,"{'pb': 1.0366, 'roe': 13.01}",0.6124302183444297,pb_roe_squared,
601899.SH,"{'pb': 3.8536, 'roe': 25.89}",0.5749135339652668,pb_roe_squared,
601901.SH,"{'pe': 31.3637, 'roe': 4.72, 'dividend_payout_ratio': 0.10547785547785549}",13.28970338983051,dividend_correction,
601916.SH,"{'pe': 6.2214, 'roe': 8.49, 'dividend_payout_ratio': 0.22090643274853802}",1.465583038869258,dividend_correction,
601919.SH,"{'pb': 1.1259, 'roe': 22.6}",0.22043621270263916,pb_roe_squared,
601933.SH,,,,unsupported operand type(s) for /: 'NoneType' and 'float'
601939.SH,"{'pe': 7.2888, 'roe': 10.69, 'dividend_payout_ratio': 0.3050440381305194}",1.1175984513923627,dividend_correction,
601958.SH,"{'pb': 2.3103, 'roe': 18.46}",0.6779614263629948,pb_roe_squared,
601963.SH,"{'pe': 6.9868, 'roe': 9.29, 'dividend_payout_ratio': 0.30207140585241726}",1.2448670879138215,dividend_correction,
601985.SH,"{'pe': 21.8396, 'roe': 9.44, 'dividend_payout_ratio': 0.3522026748480938}",3.284354598031333,dividend_correction,
601988.SH,"{'pe': 7.4917, 'roe': 9.5, 'dividend_payout_ratio': 0.3176606547839425}",1.2412616862109784,dividend_correction,
601989.SH,"{'pe': 83.3322, 'roe': 1.56, 'dividend_payout_ratio': 0.09999999999999999}",106.83615384615385,dividend_correction,
601990.SH,"{'pb': 1.7578, 'roe': 5.7}",5.410280086180363,pb_roe_squared,
601991.SH,"{'pe': 14.2511, 'roe': 10.44, 'dividend_payout_ratio': 0.0}",2.730095785440613,dividend_correction,
601995.SH,"{'pb': 1.9047, 'roe': 5.52}",6.250984562066794,pb_roe_squared,
601998.SH,"{'pe': 6.6051, 'roe': 9.79, 'dividend_payout_ratio': 0.2803803904853774}",1.203148055285264,dividend_correction,
603019.SH,"{'pe': 53.8653, 'roe': 9.81, 'dividend_payout_ratio': 0.18082260157731855}",10.981712538226299,dividend_correction,
603049.SH,"{'pb': 1.8812, 'roe': 24.01}",0.32632522787863794,pb_roe_squared,
603087.SH,"{'pb': 3.2587, 'roe': 5.55}",10.579336092849607,pb_roe_squared,
603129.SH,"{'pe': 23.586, 'roe': 26.25, 'dividend_payout_ratio': 0.29582577359390966}",1.518654501936176,dividend_correction,
603160.SH,"{'pb': 3.9574, 'roe': 7.27}",7.4875740025618285,pb_roe_squared,
